Run,GraphType,Vertices,Edges,RequestedDensity,ActualDensity,Seed,SourceVertex,MinDist,MaxDist,AvgDist,UnreachableVertices,NegativeCycle,TimeMs
68,AdjacencyList,10,18,0.7500,0.4000,2078503256,V9,62,724,453.0000,0,false,0.0533
69,AdjacencyList,10,19,0.7500,0.4222,438674621,V9,331,575,428.4444,0,false,0.0745
70,AdjacencyList,10,15,0.7500,0.3333,3093824882,V9,188,426,268.6667,0,false,0.0362
71,AdjacencyList,10,17,0.7500,0.3778,1454207747,V9,57,432,204.3333,0,false,0.0538
72,AdjacencyList,10,16,0.7500,0.3556,4109751708,V9,237,545,410.7778,0,false,0.0480
73,AdjacencyList,10,13,0.7500,0.2889,2469915673,V9,97,626,371.2222,0,false,0.0412
74,AdjacencyList,10,17,0.7500,0.3778,830125938,V9,339,664,499.8889,0,false,0.0509
75,AdjacencyList,10,15,0.7500,0.3333,3485261099,V9,193,973,508.2222,0,false,0.0457
76,AdjacencyList,10,16,0.7500,0.3556,1845467164,V9,75,488,258.0000,0,false,0.0459
77,AdjacencyList,10,18,0.7500,0.4000,205615429,V9,75,708,495.0000,0,false,0.0634
78,AdjacencyList,10,20,0.7500,0.4444,2860770790,V9,13,342,196.4444,0,false,0.0579
79,AdjacencyList,10,17,0.7500,0.3778,1220943855,V9,82,549,290.3333,0,false,0.0518
80,AdjacencyList,10,17,0.7500,0.3778,3876481416,V9,309,1121,646.1111,0,false,0.0542
81,AdjacencyList,10,18,0.7500,0.4000,2236917681,V9,154,678,342.3333,0,false,0.0630
82,AdjacencyList,10,17,0.7500,0.3778,597107646,V9,248,912,489.0000,0,false,0.0510
83,AdjacencyList,10,14,0.7500,0.3111,3252233707,V9,225,933,611.5556,0,false,0.0496
84,AdjacencyList,10,16,0.7500,0.3556,1612386372,V9,51,726,441.0000,0,false,0.0588
85,AdjacencyList,10,19,0.7500,0.4222,4267516933,V9,40,453,233.4444,0,false,0.0550
86,AdjacencyList,10,17,0.7500,0.3778,2627705998,V9,152,914,400.8889,0,false,0.0604
87,AdjacencyList,10,17,0.7500,0.3778,987880863,V9,234,682,473.4444,0,false,0.0516
88,AdjacencyList,10,17,0.7500,0.3778,3643005724,V9,4,511,208.5556,0,false,0.0515
89,AdjacencyList,10,17,0.7500,0.3778,2003391289,V9,315,860,580.5556,0,false,0.0551
90,AdjacencyList,10,17,0.7500,0.3778,363873254,V9,389,820,601.3333,0,false,0.0545
91,AdjacencyList,10,14,0.7500,0.3111,3019044815,V9,416,894,695.2222,0,false,0.0359
92,AdjacencyList,10,17,0.7500,0.3778,1379178280,V9,68,582,313.5556,0,false,0.0512
93,AdjacencyList,10,15,0.7500,0.3333,4034332341,V9,55,750,405.4444,0,false,0.0529
94,AdjacencyList,10,18,0.7500,0.4000,2394484306,V9,54,468,201.5556,0,false,0.0618
95,AdjacencyList,10,19,0.7500,0.4222,754661971,V9,249,659,412.0000,0,false,0.0552
96,AdjacencyList,10,14,0.7500,0.3111,3409898532,V9,21,661,313.5556,0,false,0.0584
97,AdjacencyList,10,16,0.7500,0.3556,1770153697,V9,12,649,304.1111,0,false,0.0380
98,AdjacencyList,10,16,0.7500,0.3556,130653862,V9,107,570,292.4444,0,false,0.0530
99,AdjacencyList,10,15,0.7500,0.3333,2785994223,V9,112,664,344.0000,0,false,0.0391
100,AdjacencyList,10,17,0.7500,0.3778,1146167588,V9,130,508,342.4444,0,false,0.0591
1,AdjacencyList,10,22,1.0000,0.4889,351874305,V9,3,349,127.4444,0,false,0.0854
2,AdjacencyList,10,22,1.0000,0.4889,3007166366,V9,166,558,366.0000,0,false,0.0500
3,AdjacencyList,10,22,1.0000,0.4889,1367398531,V9,13,578,237.1111,0,false,0.0630
4,AdjacencyList,10,22,1.0000,0.4889,4022660492,V9,109,438,307.5556,0,false,0.0627
5,AdjacencyList,10,22,1.0000,0.4889,2383329957,V9,104,391,230.8889,0,false,0.1414
6,AdjacencyList,10,22,1.0000,0.4889,743737622,V9,112,466,292.0000,0,false,0.0755
7,AdjacencyList,10,22,1.0000,0.4889,3399013683,V9,89,474,295.1111,0,false,0.0617
8,AdjacencyList,10,22,1.0000,0.4889,1759219548,V9,37,233,105.4444,0,false,0.0623
9,AdjacencyList,10,22,1.0000,0.4889,119404413,V9,236,481,325.0000,0,false,0.0721
10,AdjacencyList,10,22,1.0000,0.4889,2774567874,V9,38,466,179.0000,0,false,0.0740
11,AdjacencyList,10,22,1.0000,0.4889,1134778139,V9,45,397,241.6667,0,false,0.0734
12,AdjacencyList,10,22,1.0000,0.4889,3789943600,V9,167,595,348.4444,0,false,0.0497
13,AdjacencyList,10,22,1.0000,0.4889,2150591365,V9,183,698,339.3333,0,false,0.0513
14,AdjacencyList,10,22,1.0000,0.4889,511192330,V9,55,489,240.6667,0,false,0.0624
15,AdjacencyList,10,22,1.0000,0.4889,3166386091,V9,147,448,257.0000,0,false,0.0621
16,AdjacencyList,10,22,1.0000,0.4889,1526776056,V9,17,491,267.3333,0,false,0.0503
17,AdjacencyList,10,22,1.0000,0.4889,4182163517,V9,6,484,246.1111,0,false,0.0742
18,AdjacencyList,10,22,1.0000,0.4889,2542642882,V9,117,466,270.1111,0,false,0.0739
19,AdjacencyList,10,22,1.0000,0.4889,902868247,V9,35,356,207.5556,0,false,0.0500
20,AdjacencyList,10,22,1.0000,0.4889,3558013008,V9,50,593,421.4444,0,false,0.0919
21,AdjacencyList,10,22,1.0000,0.4889,1918669773,V9,229,496,343.4444,0,false,0.0757
22,AdjacencyList,10,22,1.0000,0.4889,279035338,V9,3,450,263.1111,0,false,0.0627
23,AdjacencyList,10,22,1.0000,0.4889,2934194599,V9,64,576,199.8889,0,false,0.0495
24,AdjacencyList,10,22,1.0000,0.4889,1294368364,V9,12,560,156.8889,0,false,0.0614
25,AdjacencyList,10,22,1.0000,0.4889,3949523925,V9,156,395,257.7778,0,false,0.0618
26,AdjacencyList,10,22,1.0000,0.4889,2309709390,V9,219,585,366.0000,0,false,0.0615
27,AdjacencyList,10,22,1.0000,0.4889,669900755,V9,20,310,187.1111,0,false,0.0851
28,AdjacencyList,10,22,1.0000,0.4889,3325103716,V9,57,230,152.8889,0,false,0.0621
29,AdjacencyList,10,22,1.0000,0.4889,1685340981,V9,63,492,255.5556,0,false,0.0741
30,AdjacencyList,10,22,1.0000,0.4889,46109646,V9,93,476,277.1111,0,false,0.0523
31,AdjacencyList,10,22,1.0000,0.4889,2701384407,V9,129,320,231.0000,0,false,0.0503
32,AdjacencyList,10,22,1.0000,0.4889,1061674372,V9,183,427,313.2222,0,false,0.0621
33,AdjacencyList,10,22,1.0000,0.4889,3716846333,V9,19,254,136.5556,0,false,0.0858
34,AdjacencyList,10,22,1.0000,0.4889,2077081598,V9,47,322,211.4444,0,false,0.0614
35,AdjacencyList,10,22,1.0000,0.4889,437272963,V9,6,629,243.2222,0,false,0.0616
36,AdjacencyList,10,22,1.0000,0.4889,3092433524,V9,123,542,311.5556,0,false,0.0619
37,AdjacencyList,10,22,1.0000,0.4889,1452624489,V9,297,563,419.2222,0,false,0.0861
38,AdjacencyList,10,22,1.0000,0.4889,4108504850,V9,142,347,260.1111,0,false,0.0696
39,AdjacencyList,10,22,1.0000,0.4889,2468818115,V9,205,559,364.8889,0,false,0.0506
40,AdjacencyList,10,22,1.0000,0.4889,829013580,V9,55,388,214.5556,0,false,0.0500
41,AdjacencyList,10,22,1.0000,0.4889,3484163841,V9,65,275,153.3333,0,false,0.0614
42,AdjacencyList,10,22,1.0000,0.4889,1844545406,V9,49,261,179.5556,0,false,0.0619
43,AdjacencyList,10,22,1.0000,0.4889,204819971,V9,106,500,298.0000,0,false,0.0743
44,AdjacencyList,10,22,1.0000,0.4889,2860336532,V9,23,298,141.4444,0,false,0.0632
45,AdjacencyList,10,22,1.0000,0.4889,1220985597,V9,10,615,278.2222,0,false,0.0669
46,AdjacencyList,10,22,1.0000,0.4889,3876468258,V9,32,573,297.6667,0,false,0.0629
47,AdjacencyList,10,22,1.0000,0.4889,2236746323,V9,20,398,159.0000,0,false,0.0621
48,AdjacencyList,10,22,1.0000,0.4889,597015188,V9,103,575,273.8889,0,false,0.0619
49,AdjacencyList,10,22,1.0000,0.4889,3252192649,V9,27,589,316.7778,0,false,0.0621
50,AdjacencyList,10,22,1.0000,0.4889,1612470014,V9,150,465,364.1111,0,false,0.0505
51,AdjacencyList,10,22,1.0000,0.4889,4267611675,V9,258,568,347.5556,0,false,0.0625
52,AdjacencyList,10,22,1.0000,0.4889,2627824540,V9,180,490,327.0000,0,false,0.0610
53,AdjacencyList,10,22,1.0000,0.4889,988159005,V9,152,460,285.8889,0,false,0.0527
54,AdjacencyList,10,22,1.0000,0.4889,3644015666,V9,50,785,484.7778,0,false,0.0632
55,AdjacencyList,10,22,1.0000,0.4889,2004445531,V9,49,480,253.7778,0,false,0.0530
56,AdjacencyList,10,22,1.0000,0.4889,364662996,V9,151,557,328.6667,0,false,0.0624
57,AdjacencyList,10,22,1.0000,0.4889,3019834457,V9,188,520,311.7778,0,false,0.0619
58,AdjacencyList,10,22,1.0000,0.4889,1380034122,V9,77,400,232.2222,0,false,0.0626
59,AdjacencyList,10,22,1.0000,0.4889,4035195183,V9,69,385,219.8889,0,false,0.0622
60,AdjacencyList,10,22,1.0000,0.4889,2395410848,V9,107,499,279.5556,0,false,0.0622
61,AdjacencyList,10,22,1.0000,0.4889,755605813,V9,141,595,381.8889,0,false,0.0927
62,AdjacencyList,10,22,1.0000,0.4889,3411124974,V9,117,480,319.5556,0,false,0.0642
63,AdjacencyList,10,22,1.0000,0.4889,1771675339,V9,141,642,349.5556,0,false,0.0527
64,AdjacencyList,10,22,1.0000,0.4889,131953104,V9,152,469,238.7778,0,false,0.0619
65,AdjacencyList,10,22,1.0000,0.4889,2787173065,V9,24,588,288.6667,0,false,0.0508
66,AdjacencyList,10,22,1.0000,0.4889,1147401530,V9,96,412,265.2222,0,false,0.0617
67,AdjacencyList,10,22,1.0000,0.4889,3802556391,V9,1,567,164.0000,0,false,0.0736
68,AdjacencyList,10,22,1.0000,0.4889,2162755556,V9,183,594,441.5556,0,false,0.0645
69,AdjacencyList,10,22,1.0000,0.4889,522952421,V9,104,464,309.6667,0,false,0.0495
70,AdjacencyList,10,22,1.0000,0.4889,3178622082,V9,16,483,252.7778,0,false,0.0534
71,AdjacencyList,10,22,1.0000,0.4889,1539227447,V9,244,453,354.6667,0,false,0.0637
72,AdjacencyList,10,22,1.0000,0.4889,4194430108,V9,191,631,410.4444,0,false,0.0500
73,AdjacencyList,10,22,1.0000,0.4889,2554618173,V9,254,780,421.8889,0,false,0.0496
74,AdjacencyList,10,22,1.0000,0.4889,914791438,V9,21,459,223.2222,0,false,0.0740
75,AdjacencyList,10,22,1.0000,0.4889,3569967399,V9,25,256,118.1111,0,false,0.0738
76,AdjacencyList,10,22,1.0000,0.4889,1930196164,V9,75,347,214.3333,0,false,0.0622
77,AdjacencyList,10,22,1.0000,0.4889,290514029,V9,333,564,432.2222,0,false,0.0510
78,AdjacencyList,10,22,1.0000,0.4889,2946166690,V9,17,380,173.6667,0,false,0.0769
79,AdjacencyList,10,22,1.0000,0.4889,1306863555,V9,101,596,365.1111,0,false,0.0633
80,AdjacencyList,10,22,1.0000,0.4889,3962156616,V9,15,348,126.6667,0,false,0.0624
81,AdjacencyList,10,22,1.0000,0.4889,2322612181,V9,43,457,259.0000,0,false,0.0622
82,AdjacencyList,10,22,1.0000,0.4889,683131746,V9,131,568,299.7778,0,false,0.0931
83,AdjacencyList,10,22,1.0000,0.4889,3338689307,V9,64,394,262.2222,0,false,0.0630
84,AdjacencyList,10,22,1.0000,0.4889,1699162472,V9,301,630,498.5556,0,false,0.0626
85,AdjacencyList,10,22,1.0000,0.4889,59836537,V9,209,543,419.4444,0,false,0.0645
86,AdjacencyList,10,22,1.0000,0.4889,2715165498,V9,4,181,93.3333,0,false,0.0527
87,AdjacencyList,10,22,1.0000,0.4889,1075527363,V9,233,511,357.1111,0,false,0.0510
88,AdjacencyList,10,22,1.0000,0.4889,3730740224,V9,40,405,170.6667,0,false,0.0501
89,AdjacencyList,10,22,1.0000,0.4889,2090962289,V9,24,602,404.7778,0,false,0.0504
90,AdjacencyList,10,22,1.0000,0.4889,451181154,V9,107,292,191.1111,0,false,0.0618
91,AdjacencyList,10,22,1.0000,0.4889,3106379815,V9,225,425,351.8889,0,false,0.0501
92,AdjacencyList,10,22,1.0000,0.4889,1467346080,V9,256,554,434.5556,0,false,0.0695
93,AdjacencyList,10,22,1.0000,0.4889,4122766141,V9,79,451,262.7778,0,false,0.0640
94,AdjacencyList,10,22,1.0000,0.4889,2483003606,V9,164,313,228.3333,0,false,0.0629
95,AdjacencyList,10,22,1.0000,0.4889,843216971,V9,268,522,414.2222,0,false,0.0620
96,AdjacencyList,10,22,1.0000,0.4889,3498378432,V9,32,382,151.1111,0,false,0.0750
97,AdjacencyList,10,22,1.0000,0.4889,1858585997,V9,4,294,109.7778,0,false,0.0737
98,AdjacencyList,10,22,1.0000,0.4889,218813362,V9,238,599,384.5556,0,false,0.0618
99,AdjacencyList,10,22,1.0000,0.4889,2874015523,V9,46,550,322.1111,0,false,0.0627
100,AdjacencyList,10,22,1.0000,0.4889,1234391888,V9,45,241,150.1111,0,false,0.1010
1,AdjacencyList,50,160,0.2500,0.1306,440797305,V49,46,425,239.9796,0,false,0.5865
2,AdjacencyList,50,141,0.2500,0.1151,3097350366,V49,69,826,370.0408,0,false,0.6051
3,AdjacencyList,50,145,0.2500,0.1184,1459138931,V49,24,744,332.3673,0,false,0.7007
4,AdjacencyList,50,164,0.2500,0.1339,4116149592,V49,100,794,313.9796,0,false,0.7802
5,AdjacencyList,50,157,0.2500,0.1282,2477912357,V49,166,796,458.4082,0,false,0.5711
6,AdjacencyList,50,153,0.2500,0.1249,839617622,V49,29,590,310.2857,0,false,0.4839
7,AdjacencyList,50,141,0.2500,0.1151,3496323583,V49,1,865,308.3469,0,false,0.4457
8,AdjacencyList,50,162,0.2500,0.1322,1857686548,V49,73,663,360.1224,0,false,0.6707
9,AdjacencyList,50,149,0.2500,0.1216,219274813,V49,97,755,362.1837,0,false,0.5574
10,AdjacencyList,50,151,0.2500,0.1233,2876148674,V49,204,705,455.8776,0,false,0.7136
11,AdjacencyList,50,146,0.2500,0.1192,1237794139,V49,227,778,499.3673,0,false,0.5444
12,AdjacencyList,50,147,0.2500,0.1200,3894183100,V49,97,699,367.2653,0,false,0.6582
13,AdjacencyList,50,146,0.2500,0.1192,2255952765,V49,364,963,654.7959,0,false,0.4576
14,AdjacencyList,50,143,0.2500,0.1167,617314030,V49,1,649,366.1429,0,false,0.7131
15,AdjacencyList,50,148,0.2500,0.1208,3273810491,V49,30,583,301.4898,0,false,0.6250
16,AdjacencyList,50,155,0.2500,0.1265,1635793356,V49,25,532,285.6939,0,false,0.7280
17,AdjacencyList,50,157,0.2500,0.1282,4292409917,V49,557,1012,735.2245,0,false,0.6502
18,AdjacencyList,50,158,0.2500,0.1290,2653933482,V49,7,648,259.2245,0,false,0.7532
19,AdjacencyList,50,148,0.2500,0.1208,1016096147,V49,27,816,350.5714,0,false,0.4657
20,AdjacencyList,50,156,0.2500,0.1273,3672432208,V49,118,628,315.6735,0,false,0.5681
21,AdjacencyList,50,139,0.2500,0.1135,2033946773,V49,60,777,440.2449,0,false,0.6573
22,AdjacencyList,50,159,0.2500,0.1298,395959938,V49,82,482,279.5510,0,false,0.6668
23,AdjacencyList,50,167,0.2500,0.1363,3052591099,V49,48,694,333.6122,0,false,0.5999
24,AdjacencyList,50,157,0.2500,0.1282,1414062964,V49,74,784,418.0612,0,false,0.6511
25,AdjacencyList,50,160,0.2500,0.1306,4070692525,V49,56,565,253.1837,0,false,0.5841
26,AdjacencyList,50,146,0.2500,0.1192,2432628290,V49,55,698,361.7347,0,false,0.5321
27,AdjacencyList,50,149,0.2500,0.1216,793972855,V49,88,859,438.8571,0,false,0.4614
28,AdjacencyList,50,153,0.2500,0.1249,3450284916,V49,269,943,556.1633,0,false,0.6387
29,AdjacencyList,50,166,0.2500,0.1355,1812116781,V49,15,483,279.6939,0,false,0.6870
30,AdjacencyList,50,153,0.2500,0.1249,173725646,V49,215,989,632.0000,0,false,0.4731
31,AdjacencyList,50,150,0.2500,0.1224,2829976407,V49,26,592,302.8571,0,false,0.4796
32,AdjacencyList,50,155,0.2500,0.1265,1191688072,V49,34,603,312.6327,0,false,0.4793
33,AdjacencyList,50,141,0.2500,0.1151,3848066933,V49,8,655,321.6939,0,false,0.5255
34,AdjacencyList,50,161,0.2500,0.1314,2209401998,V49,71,620,401.3878,0,false,0.5839
35,AdjacencyList,50,148,0.2500,0.1208,570914763,V49,21,553,290.2653,0,false,0.6644
36,AdjacencyList,50,161,0.2500,0.1314,3227507624,V49,13,575,267.3469,0,false,0.5027
37,AdjacencyList,50,154,0.2500,0.1257,1588898689,V49,4,501,273.4898,0,false,0.5712
38,AdjacencyList,50,154,0.2500,0.1257,4245458650,V49,87,546,272.4490,0,false,0.6551
39,AdjacencyList,50,148,0.2500,0.1208,2607287015,V49,48,592,279.7143,0,false,0.4613
40,AdjacencyList,50,149,0.2500,0.1216,968636880,V49,11,822,315.3673,0,false,0.7059
41,AdjacencyList,50,146,0.2500,0.1192,3625144141,V49,41,679,382.1837,0,false,0.6278
42,AdjacencyList,50,150,0.2500,0.1224,1986892606,V49,34,585,271.5102,0,false,0.4705
43,AdjacencyList,50,162,0.2500,0.1322,348472971,V49,3,506,214.4286,0,false,0.8491
44,AdjacencyList,50,143,0.2500,0.1167,3005220832,V49,86,625,346.7347,0,false,0.6010
45,AdjacencyList,50,140,0.2500,0.1143,1367035197,V49,188,865,534.3878,0,false,0.5234
46,AdjacencyList,50,155,0.2500,0.1265,4023640558,V49,106,822,438.1837,0,false,0.6464
47,AdjacencyList,50,160,0.2500,0.1306,2385194523,V49,70,670,375.1224,0,false,0.5794
48,AdjacencyList,50,155,0.2500,0.1265,746745788,V49,105,791,458.6735,0,false,0.6564
49,AdjacencyList,50,143,0.2500,0.1167,3403452349,V49,4,652,292.4082,0,false,0.7765
50,AdjacencyList,50,166,0.2500,0.1355,1765145114,V49,171,744,420.1633,0,false,0.5983
51,AdjacencyList,50,158,0.2500,0.1290,126630779,V49,51,555,246.2449,0,false,0.4938
52,AdjacencyList,50,154,0.2500,0.1257,2783229340,V49,24,810,406.7143,0,false,0.6352
53,AdjacencyList,50,160,0.2500,0.1306,1144936005,V49,179,860,580.8571,0,false,0.6629
54,AdjacencyList,50,155,0.2500,0.1265,3801561466,V49,190,906,507.4898,0,false,0.6434
55,AdjacencyList,50,163,0.2500,0.1331,2163369631,V49,75,595,272.5102,0,false,0.5853
56,AdjacencyList,50,140,0.2500,0.1143,524909896,V49,13,707,339.0816,0,false,0.5980
57,AdjacencyList,50,138,0.2500,0.1127,3181281057,V49,87,782,431.5510,0,false,1.7686
58,AdjacencyList,50,145,0.2500,0.1184,1544243022,V49,37,726,371.8571,0,false,0.6050
59,AdjacencyList,50,139,0.2500,0.1135,4200609283,V49,6,556,263.8571,0,false,0.5853
60,AdjacencyList,50,165,0.2500,0.1347,2561998448,V49,47,720,304.9184,0,false,0.8465
61,AdjacencyList,50,149,0.2500,0.1216,923966613,V49,109,642,364.4694,0,false,0.5480
62,AdjacencyList,50,151,0.2500,0.1233,3580358174,V49,122,741,376.1429,0,false,0.4694
63,AdjacencyList,50,151,0.2500,0.1233,1941738939,V49,35,700,355.7347,0,false,0.5422
64,AdjacencyList,50,145,0.2500,0.1184,303698404,V49,14,692,302.0408,0,false,0.5283
65,AdjacencyList,50,157,0.2500,0.1282,2960092365,V49,42,630,373.4694,0,false,0.5700
66,AdjacencyList,50,164,0.2500,0.1339,1321505730,V49,312,833,577.3469,0,false,0.5923
67,AdjacencyList,50,157,0.2500,0.1282,3978089291,V49,4,450,220.5102,0,false,0.8645
68,AdjacencyList,50,146,0.2500,0.1192,2340295856,V49,93,1012,398.6327,0,false,0.4515
69,AdjacencyList,50,162,0.2500,0.1322,701538521,V49,56,521,371.7143,0,false,0.6640
70,AdjacencyList,50,148,0.2500,0.1208,3358066582,V49,80,988,397.2245,0,false,0.5502
71,AdjacencyList,50,160,0.2500,0.1306,1719714447,V49,367,962,733.1224,0,false,0.5718
72,AdjacencyList,50,146,0.2500,0.1192,81253412,V49,3,674,356.7755,0,false,0.5240
73,AdjacencyList,50,145,0.2500,0.1184,2737565273,V49,5,697,371.2245,0,false,0.5269
74,AdjacencyList,50,174,0.2500,0.1420,1099364238,V49,10,652,285.8980,0,false,0.6155
75,AdjacencyList,50,138,0.2500,0.1127,3755917199,V49,36,579,323.9184,0,false,0.5051
76,AdjacencyList,50,166,0.2500,0.1355,2117214364,V49,78,718,303.6531,0,false,0.5057
77,AdjacencyList,50,162,0.2500,0.1322,478833129,V49,109,539,305.8163,0,false,0.6711
78,AdjacencyList,50,156,0.2500,0.1273,3135491590,V49,21,531,244.2041,0,false,0.5618
79,AdjacencyList,50,160,0.2500,0.1306,1496977955,V49,266,929,498.0408,0,false,0.5837
80,AdjacencyList,50,166,0.2500,0.1355,4153446916,V49,20,619,243.7959,0,false,0.6079
81,AdjacencyList,50,141,0.2500,0.1151,2515144581,V49,65,783,375.3265,0,false,0.5122
82,AdjacencyList,50,160,0.2500,0.1306,876452946,V49,1,577,318.8163,0,false,0.5765
83,AdjacencyList,50,142,0.2500,0.1159,3532843607,V49,101,688,387.0612,0,false,0.7329
84,AdjacencyList,50,159,0.2500,0.1298,1894839772,V49,68,574,290.2653,0,false,0.6615
85,AdjacencyList,50,149,0.2500,0.1216,256556237,V49,44,639,295.7959,0,false,0.5378
86,AdjacencyList,50,144,0.2500,0.1176,2912924998,V49,11,620,282.5306,0,false,0.5234
87,AdjacencyList,50,147,0.2500,0.1200,1274612763,V49,55,778,322.3469,0,false,0.5377
88,AdjacencyList,50,146,0.2500,0.1192,3931133524,V49,24,538,243.9388,0,false,0.4581
89,AdjacencyList,50,156,0.2500,0.1273,2292435389,V49,108,605,364.1633,0,false,0.5725
90,AdjacencyList,50,147,0.2500,0.1200,653874454,V49,60,665,389.0816,0,false,0.6157
91,AdjacencyList,50,163,0.2500,0.1331,3310460615,V49,72,520,334.9592,0,false,0.5978
92,AdjacencyList,50,153,0.2500,0.1249,1671972780,V49,67,625,314.7347,0,false,0.5479
93,AdjacencyList,50,151,0.2500,0.1233,33340545,V49,448,1123,808.4490,0,false,0.7885
94,AdjacencyList,50,161,0.2500,0.1314,2690406606,V49,69,558,287.4490,0,false,0.5794
95,AdjacencyList,50,159,0.2500,0.1298,1051853771,V49,40,851,330.7755,0,false,0.4894
96,AdjacencyList,50,138,0.2500,0.1127,3708159432,V49,8,699,306.2449,0,false,0.7314
97,AdjacencyList,50,158,0.2500,0.1290,2070106397,V49,62,711,340.3673,0,false,0.5773
98,AdjacencyList,50,146,0.2500,0.1192,431616062,V49,175,656,385.9592,0,false,0.5533
99,AdjacencyList,50,144,0.2500,0.1176,3087943523,V49,15,718,337.0000,0,false,0.5256
100,AdjacencyList,50,147,0.2500,0.1200,1449286388,V49,92,661,384.4490,0,false,0.5436
1,AdjacencyList,50,323,0.5000,0.2637,656604805,V49,15,309,115.7959,0,false,1.1192
2,AdjacencyList,50,305,0.5000,0.2490,3314241666,V49,41,247,138.5306,0,false,1.3887
3,AdjacencyList,50,304,0.5000,0.2482,1677581731,V49,34,396,221.1224,0,false,1.2262
4,AdjacencyList,50,302,0.5000,0.2465,40198196,V49,97,506,279.1633,0,false,1.2192
5,AdjacencyList,50,306,0.5000,0.2498,2698018357,V49,59,387,205.3265,0,false,1.2270
6,AdjacencyList,50,312,0.5000,0.2547,1060623222,V49,5,360,149.7143,0,false,1.2535
7,AdjacencyList,50,298,0.5000,0.2433,3718421083,V49,72,428,213.2653,0,false,1.1857
8,AdjacencyList,50,301,0.5000,0.2457,2080956648,V49,45,374,234.4694,0,false,0.9037
9,AdjacencyList,50,307,0.5000,0.2506,443565413,V49,29,327,214.2857,0,false,1.0883
10,AdjacencyList,50,312,0.5000,0.2547,3101123174,V49,27,340,190.7551,0,false,1.0805
11,AdjacencyList,50,323,0.5000,0.2637,1464139639,V49,33,323,171.2449,0,false,0.9567
12,AdjacencyList,50,300,0.5000,0.2449,4121568400,V49,47,313,174.1224,0,false,1.0549
13,AdjacencyList,50,303,0.5000,0.2473,2484449265,V49,4,363,187.2041,0,false,1.2250
14,AdjacencyList,50,313,0.5000,0.2555,847177730,V49,24,295,134.0612,0,false,0.9407
15,AdjacencyList,50,308,0.5000,0.2514,3505060091,V49,12,301,191.4286,0,false,1.2338
16,AdjacencyList,50,305,0.5000,0.2490,1867832356,V49,7,267,113.8980,0,false,1.2160
17,AdjacencyList,50,303,0.5000,0.2473,230964621,V49,8,253,124.2041,0,false,1.2163
18,AdjacencyList,50,299,0.5000,0.2441,2889287082,V49,24,482,163.0816,0,false,1.3100
19,AdjacencyList,50,314,0.5000,0.2563,1252641647,V49,14,262,110.9388,0,false,1.3431
20,AdjacencyList,50,315,0.5000,0.2571,3911011208,V49,3,252,130.2653,0,false,1.6501
21,AdjacencyList,50,303,0.5000,0.2473,2274755973,V49,18,325,172.7347,0,false,1.6892
22,AdjacencyList,50,303,0.5000,0.2473,638244838,V49,26,360,207.6735,0,false,1.0825
23,AdjacencyList,50,312,0.5000,0.2547,3295959399,V49,52,385,201.1224,0,false,0.9269
24,AdjacencyList,50,300,0.5000,0.2449,1659145064,V49,42,288,175.4082,0,false,1.2092
25,AdjacencyList,50,301,0.5000,0.2457,23331429,V49,16,336,134.2653,0,false,1.0707
26,AdjacencyList,50,294,0.5000,0.2400,2681484590,V49,65,517,189.5102,0,false,1.1992
27,AdjacencyList,50,292,0.5000,0.2384,1044445655,V49,5,276,134.8980,0,false,1.0911
28,AdjacencyList,50,306,0.5000,0.2498,3702619216,V49,50,288,142.3469,0,false,1.0744
29,AdjacencyList,50,296,0.5000,0.2416,2065457081,V49,103,349,221.0816,0,false,1.2019
30,AdjacencyList,50,312,0.5000,0.2547,428314446,V49,29,273,135.5306,0,false,1.0825
31,AdjacencyList,50,292,0.5000,0.2384,3085960307,V49,42,270,185.6531,0,false,1.1760
32,AdjacencyList,50,310,0.5000,0.2531,1449052472,V49,13,263,113.5918,0,false,1.5489
33,AdjacencyList,50,307,0.5000,0.2506,4107082433,V49,13,388,174.9388,0,false,1.0626
34,AdjacencyList,50,304,0.5000,0.2482,2469938998,V49,7,290,129.3878,0,false,1.3824
35,AdjacencyList,50,295,0.5000,0.2408,832835063,V49,33,364,208.2449,0,false,1.1872
36,AdjacencyList,50,305,0.5000,0.2490,3490775224,V49,75,461,256.9592,0,false,1.0645
37,AdjacencyList,50,305,0.5000,0.2490,1853302089,V49,7,318,178.2449,0,false,1.0849
38,AdjacencyList,50,306,0.5000,0.2498,216272354,V49,3,364,182.0816,0,false,0.9157
39,AdjacencyList,50,292,0.5000,0.2384,2873754115,V49,5,312,167.5918,0,false,1.1721
40,AdjacencyList,50,299,0.5000,0.2441,1236700980,V49,38,315,180.8163,0,false,1.1955
41,AdjacencyList,50,295,0.5000,0.2408,3894372141,V49,8,278,160.7143,0,false,1.1781
42,AdjacencyList,50,305,0.5000,0.2490,2257160506,V49,1,395,230.8980,0,false,1.7093
43,AdjacencyList,50,306,0.5000,0.2498,620828071,V49,55,295,140.7143,0,false,1.0606
44,AdjacencyList,50,306,0.5000,0.2498,3278852332,V49,87,429,204.9184,0,false,1.5376
45,AdjacencyList,50,304,0.5000,0.2482,1641937197,V49,63,367,230.1429,0,false,1.2000
46,AdjacencyList,50,299,0.5000,0.2441,5121362,V49,51,340,171.1837,0,false,1.3462
