Run,GraphType,Vertices,Edges,RequestedDensity,ActualDensity,Seed,SourceVertex,MinDist,MaxDist,AvgDist,UnreachableVertices,NegativeCycle,TimeMs
58,AdjacencyMatrix,10,33,0.7500,0.7333,3735289462,V9,16,627,332.0000,0,false,0.0490
59,AdjacencyMatrix,10,34,0.7500,0.7556,2095445127,V9,96,556,261.0000,0,false,0.0595
60,AdjacencyMatrix,10,32,0.7500,0.7111,455642092,V9,6,755,268.8889,0,false,0.0478
61,AdjacencyMatrix,10,33,0.7500,0.7333,3110762253,V9,281,815,585.4444,0,false,0.0576
62,AdjacencyMatrix,10,32,0.7500,0.7111,1471273618,V9,441,1100,648.1111,0,false,0.0503
63,AdjacencyMatrix,10,32,0.7500,0.7111,4126758379,V9,80,650,375.5556,0,false,0.0564
64,AdjacencyMatrix,10,34,0.7500,0.7556,2486991644,V9,40,829,400.0000,0,false,0.0512
65,AdjacencyMatrix,10,35,0.7500,0.7778,847257709,V9,181,553,343.4444,0,false,0.0615
66,AdjacencyMatrix,10,33,0.7500,0.7333,3502431470,V9,57,455,258.4444,0,false,0.0584
67,AdjacencyMatrix,10,26,0.7500,0.5778,1862599335,V9,443,1170,661.3333,0,false,0.0457
68,AdjacencyMatrix,10,33,0.7500,0.7333,222748600,V9,169,1001,529.6667,0,false,0.0493
69,AdjacencyMatrix,10,37,0.7500,0.8222,2877930561,V9,21,575,323.8889,0,false,0.0538
70,AdjacencyMatrix,10,32,0.7500,0.7111,1238432926,V9,14,262,97.4444,0,false,0.0502
71,AdjacencyMatrix,10,35,0.7500,0.7778,3893838987,V9,10,501,233.7778,0,false,0.0540
72,AdjacencyMatrix,10,33,0.7500,0.7333,2254080752,V9,204,787,503.4444,0,false,0.0506
73,AdjacencyMatrix,10,30,0.7500,0.6667,614292917,V9,19,465,237.2222,0,false,0.0537
74,AdjacencyMatrix,10,37,0.7500,0.8222,3269435078,V9,36,725,417.4444,0,false,0.0543
75,AdjacencyMatrix,10,28,0.7500,0.6222,1629624843,V9,557,902,743.4444,0,false,0.0345
76,AdjacencyMatrix,10,34,0.7500,0.7556,4284738604,V9,71,684,336.3333,0,false,0.0501
77,AdjacencyMatrix,10,28,0.7500,0.6222,2644906469,V9,63,722,314.2222,0,false,0.0421
78,AdjacencyMatrix,10,34,0.7500,0.7556,1005052834,V9,30,498,248.6667,0,false,0.0499
79,AdjacencyMatrix,10,36,0.7500,0.8000,3660407695,V9,51,683,428.3333,0,false,0.0639
80,AdjacencyMatrix,10,31,0.7500,0.6889,2020993960,V9,223,560,439.7778,0,false,0.0559
81,AdjacencyMatrix,10,32,0.7500,0.7111,381243625,V9,9,529,207.5556,0,false,0.0733
82,AdjacencyMatrix,10,36,0.7500,0.8000,3036487086,V9,150,767,380.4444,0,false,0.0534
83,AdjacencyMatrix,10,32,0.7500,0.7111,1396688551,V9,2,600,276.5556,0,false,0.0482
84,AdjacencyMatrix,10,29,0.7500,0.6444,4051819812,V9,45,758,373.2222,0,false,0.0525
85,AdjacencyMatrix,10,32,0.7500,0.7111,2412189777,V9,32,426,185.5556,0,false,0.0562
86,AdjacencyMatrix,10,32,0.7500,0.7111,772493142,V9,39,479,290.0000,0,false,0.0478
87,AdjacencyMatrix,10,36,0.7500,0.8000,3427717003,V9,166,488,298.3333,0,false,0.0541
88,AdjacencyMatrix,10,30,0.7500,0.6667,1788050068,V9,85,732,367.0000,0,false,0.0543
89,AdjacencyMatrix,10,34,0.7500,0.7556,148445333,V9,32,589,284.4444,0,false,0.0615
90,AdjacencyMatrix,10,34,0.7500,0.7556,2803660294,V9,128,706,406.8889,0,false,0.0513
91,AdjacencyMatrix,10,34,0.7500,0.7556,1163837659,V9,24,307,196.5556,0,false,0.0512
92,AdjacencyMatrix,10,33,0.7500,0.7333,3818977320,V9,101,630,370.3333,0,false,0.0492
93,AdjacencyMatrix,10,39,0.7500,0.8667,2179141685,V9,14,368,201.2222,0,false,0.0560
94,AdjacencyMatrix,10,34,0.7500,0.7556,539317550,V9,111,933,521.3333,0,false,0.0495
95,AdjacencyMatrix,10,27,0.7500,0.6000,3194606711,V9,473,1071,771.1111,0,false,0.0406
96,AdjacencyMatrix,10,38,0.7500,0.8444,1554885876,V9,401,778,587.2222,0,false,0.0665
97,AdjacencyMatrix,10,34,0.7500,0.7556,4210495537,V9,206,682,416.5556,0,false,0.0533
98,AdjacencyMatrix,10,31,0.7500,0.6889,2570735902,V9,32,439,234.4444,0,false,0.0554
99,AdjacencyMatrix,10,33,0.7500,0.7333,930921467,V9,114,641,347.2222,0,false,0.0577
100,AdjacencyMatrix,10,33,0.7500,0.7333,3586073928,V9,141,470,308.6667,0,false,0.0504
1,AdjacencyMatrix,10,45,1.0000,1.0000,2791692045,V9,127,619,371.3333,0,false,0.0626
2,AdjacencyMatrix,10,45,1.0000,1.0000,1151906310,V9,89,364,208.2222,0,false,0.0749
3,AdjacencyMatrix,10,45,1.0000,1.0000,3807429871,V9,215,527,351.0000,0,false,0.0535
4,AdjacencyMatrix,10,45,1.0000,1.0000,2168042936,V9,48,548,248.4444,0,false,0.0802
5,AdjacencyMatrix,10,45,1.0000,1.0000,528554201,V9,37,340,197.3333,0,false,0.0624
6,AdjacencyMatrix,10,45,1.0000,1.0000,3184036862,V9,32,361,162.0000,0,false,0.0633
7,AdjacencyMatrix,10,45,1.0000,1.0000,1544539027,V9,9,486,188.8889,0,false,0.0617
8,AdjacencyMatrix,10,45,1.0000,1.0000,4200003388,V9,33,510,319.0000,0,false,0.0661
9,AdjacencyMatrix,10,45,1.0000,1.0000,2560524453,V9,245,567,398.5556,0,false,0.0632
10,AdjacencyMatrix,10,45,1.0000,1.0000,921160118,V9,118,452,295.7778,0,false,0.0691
11,AdjacencyMatrix,10,45,1.0000,1.0000,3576637379,V9,26,461,247.7778,0,false,0.0650
12,AdjacencyMatrix,10,45,1.0000,1.0000,1936856044,V9,12,334,151.6667,0,false,0.0738
13,AdjacencyMatrix,10,45,1.0000,1.0000,297097809,V9,28,475,198.2222,0,false,0.0628
14,AdjacencyMatrix,10,45,1.0000,1.0000,2952265370,V9,280,695,432.1111,0,false,0.0859
15,AdjacencyMatrix,10,45,1.0000,1.0000,1312496435,V9,119,281,197.7778,0,false,0.0505
16,AdjacencyMatrix,10,45,1.0000,1.0000,3967707096,V9,231,558,399.1111,0,false,0.0501
17,AdjacencyMatrix,10,45,1.0000,1.0000,2327891561,V9,92,520,222.0000,0,false,0.0504
18,AdjacencyMatrix,10,45,1.0000,1.0000,688253826,V9,118,427,277.4444,0,false,0.0984
19,AdjacencyMatrix,10,45,1.0000,1.0000,3343874987,V9,218,556,368.8889,0,false,0.0539
20,AdjacencyMatrix,10,45,1.0000,1.0000,1704183152,V9,25,436,231.3333,0,false,0.0623
21,AdjacencyMatrix,10,45,1.0000,1.0000,64435417,V9,200,818,420.3333,0,false,0.0756
22,AdjacencyMatrix,10,45,1.0000,1.0000,2719608278,V9,362,839,566.3333,0,false,0.0621
23,AdjacencyMatrix,10,45,1.0000,1.0000,1079818943,V9,320,900,480.0000,0,false,0.0749
24,AdjacencyMatrix,10,45,1.0000,1.0000,3734993804,V9,23,560,264.3333,0,false,0.0640
25,AdjacencyMatrix,10,45,1.0000,1.0000,2095202869,V9,18,461,184.8889,0,false,0.0855
26,AdjacencyMatrix,10,45,1.0000,1.0000,455419234,V9,67,422,291.0000,0,false,0.0621
27,AdjacencyMatrix,10,45,1.0000,1.0000,3111000095,V9,128,514,347.8889,0,false,0.0657
28,AdjacencyMatrix,10,45,1.0000,1.0000,1471322460,V9,94,612,292.3333,0,false,0.0651
29,AdjacencyMatrix,10,45,1.0000,1.0000,4126631021,V9,250,595,393.2222,0,false,0.0623
30,AdjacencyMatrix,10,45,1.0000,1.0000,2486826986,V9,63,571,355.7778,0,false,0.0633
31,AdjacencyMatrix,10,45,1.0000,1.0000,847016051,V9,180,430,308.3333,0,false,0.0874
32,AdjacencyMatrix,10,45,1.0000,1.0000,3502267912,V9,170,750,318.4444,0,false,0.0742
33,AdjacencyMatrix,10,45,1.0000,1.0000,1862472577,V9,23,530,239.1111,0,false,0.0502
34,AdjacencyMatrix,10,45,1.0000,1.0000,222657242,V9,17,505,270.2222,0,false,0.1022
35,AdjacencyMatrix,10,45,1.0000,1.0000,2878185303,V9,66,552,336.0000,0,false,0.0688
36,AdjacencyMatrix,10,45,1.0000,1.0000,1238594368,V9,29,311,132.5556,0,false,0.0639
37,AdjacencyMatrix,10,45,1.0000,1.0000,3894002829,V9,38,350,178.5556,0,false,0.0510
38,AdjacencyMatrix,10,45,1.0000,1.0000,2254372494,V9,72,371,219.7778,0,false,0.0762
39,AdjacencyMatrix,10,45,1.0000,1.0000,614762559,V9,6,396,184.5556,0,false,0.0635
40,AdjacencyMatrix,10,45,1.0000,1.0000,3270089420,V9,3,446,197.2222,0,false,0.0736
41,AdjacencyMatrix,10,45,1.0000,1.0000,1630448785,V9,11,404,173.8889,0,false,0.0744
42,AdjacencyMatrix,10,45,1.0000,1.0000,4286074646,V9,70,393,203.0000,0,false,0.0899
43,AdjacencyMatrix,10,45,1.0000,1.0000,2646836711,V9,7,429,178.0000,0,false,0.0648
44,AdjacencyMatrix,10,45,1.0000,1.0000,1007358576,V9,107,377,220.4444,0,false,0.0750
45,AdjacencyMatrix,10,45,1.0000,1.0000,3662627137,V9,148,557,350.5556,0,false,0.0625
46,AdjacencyMatrix,10,45,1.0000,1.0000,2022943702,V9,2,289,149.0000,0,false,0.0630
47,AdjacencyMatrix,10,45,1.0000,1.0000,383252967,V9,78,579,359.6667,0,false,0.0628
48,AdjacencyMatrix,10,45,1.0000,1.0000,3038524128,V9,421,725,568.4444,0,false,0.0627
49,AdjacencyMatrix,10,45,1.0000,1.0000,1398737193,V9,57,495,254.2222,0,false,0.0627
50,AdjacencyMatrix,10,45,1.0000,1.0000,4054247154,V9,7,399,247.4444,0,false,0.0646
51,AdjacencyMatrix,10,45,1.0000,1.0000,2414843519,V9,9,253,140.3333,0,false,0.0642
52,AdjacencyMatrix,10,45,1.0000,1.0000,775391284,V9,64,409,219.7778,0,false,0.0515
53,AdjacencyMatrix,10,45,1.0000,1.0000,3430922945,V9,1,364,174.7778,0,false,0.0901
54,AdjacencyMatrix,10,45,1.0000,1.0000,1791469010,V9,89,303,176.3333,0,false,0.0621
55,AdjacencyMatrix,10,45,1.0000,1.0000,151985575,V9,107,402,230.5556,0,false,0.0824
56,AdjacencyMatrix,10,45,1.0000,1.0000,2807782936,V9,14,367,165.8889,0,false,0.0647
57,AdjacencyMatrix,10,45,1.0000,1.0000,1168466301,V9,109,488,317.1111,0,false,0.0525
58,AdjacencyMatrix,10,45,1.0000,1.0000,3823974662,V9,85,610,272.3333,0,false,0.0636
59,AdjacencyMatrix,10,45,1.0000,1.0000,2184234127,V9,57,370,220.4444,0,false,0.0620
60,AdjacencyMatrix,10,45,1.0000,1.0000,544785092,V9,24,242,116.5556,0,false,0.0630
61,AdjacencyMatrix,10,45,1.0000,1.0000,3200228553,V9,96,387,250.1111,0,false,0.0635
62,AdjacencyMatrix,10,45,1.0000,1.0000,1560558118,V9,71,454,253.3333,0,false,0.0653
63,AdjacencyMatrix,10,45,1.0000,1.0000,4216310179,V9,137,477,251.1111,0,false,0.0554
64,AdjacencyMatrix,10,45,1.0000,1.0000,2576882544,V9,128,514,312.7778,0,false,0.0660
65,AdjacencyMatrix,10,45,1.0000,1.0000,937195009,V9,18,456,184.7778,0,false,0.0519
66,AdjacencyMatrix,10,45,1.0000,1.0000,3592347570,V9,108,538,259.7778,0,false,0.0746
67,AdjacencyMatrix,10,45,1.0000,1.0000,1952605435,V9,378,595,497.0000,0,false,0.0622
68,AdjacencyMatrix,10,45,1.0000,1.0000,312799800,V9,138,388,276.2222,0,false,0.0739
69,AdjacencyMatrix,10,45,1.0000,1.0000,2968035561,V9,21,259,152.1111,0,false,0.0649
70,AdjacencyMatrix,10,45,1.0000,1.0000,1328827626,V9,165,588,393.3333,0,false,0.0856
71,AdjacencyMatrix,10,45,1.0000,1.0000,3984444487,V9,57,454,231.2222,0,false,0.0667
72,AdjacencyMatrix,10,45,1.0000,1.0000,2344904752,V9,215,561,337.5556,0,false,0.0988
73,AdjacencyMatrix,10,45,1.0000,1.0000,705146017,V9,94,214,150.5556,0,false,0.0626
74,AdjacencyMatrix,10,45,1.0000,1.0000,3360391878,V9,57,444,281.2222,0,false,0.0662
75,AdjacencyMatrix,10,45,1.0000,1.0000,1720844443,V9,189,758,413.0000,0,false,0.1040
76,AdjacencyMatrix,10,45,1.0000,1.0000,81976908,V9,245,755,484.7778,0,false,0.1509
77,AdjacencyMatrix,10,45,1.0000,1.0000,2739116769,V9,50,466,220.4444,0,false,0.1765
78,AdjacencyMatrix,10,45,1.0000,1.0000,1100227934,V9,65,475,266.4444,0,false,0.1156
79,AdjacencyMatrix,10,45,1.0000,1.0000,3755937195,V9,83,343,235.3333,0,false,0.1012
80,AdjacencyMatrix,10,45,1.0000,1.0000,2116697060,V9,87,485,288.1111,0,false,0.1387
81,AdjacencyMatrix,10,45,1.0000,1.0000,477743325,V9,188,499,385.0000,0,false,0.0841
82,AdjacencyMatrix,10,45,1.0000,1.0000,3133517086,V9,110,512,252.7778,0,false,0.0867
83,AdjacencyMatrix,10,45,1.0000,1.0000,1493881151,V9,177,572,320.8889,0,false,0.0746
84,AdjacencyMatrix,10,45,1.0000,1.0000,4149120612,V9,250,450,378.5556,0,false,0.0634
85,AdjacencyMatrix,10,45,1.0000,1.0000,2509378377,V9,5,486,238.5556,0,false,0.0621
86,AdjacencyMatrix,10,45,1.0000,1.0000,869759642,V9,52,315,170.3333,0,false,0.0764
87,AdjacencyMatrix,10,45,1.0000,1.0000,3525836903,V9,291,650,450.0000,0,false,0.0806
88,AdjacencyMatrix,10,45,1.0000,1.0000,1886821068,V9,54,596,262.2222,0,false,0.0664
89,AdjacencyMatrix,10,45,1.0000,1.0000,247288733,V9,96,519,339.6667,0,false,0.0653
90,AdjacencyMatrix,10,45,1.0000,1.0000,2902649794,V9,29,239,140.2222,0,false,0.0773
91,AdjacencyMatrix,10,45,1.0000,1.0000,1263058059,V9,196,497,263.0000,0,false,0.0767
92,AdjacencyMatrix,10,45,1.0000,1.0000,3918487120,V9,131,402,280.2222,0,false,0.1183
93,AdjacencyMatrix,10,45,1.0000,1.0000,2279303385,V9,30,454,225.6667,0,false,0.1831
94,AdjacencyMatrix,10,45,1.0000,1.0000,640371650,V9,169,403,268.6667,0,false,0.0767
95,AdjacencyMatrix,10,45,1.0000,1.0000,3295826711,V9,18,382,181.0000,0,false,0.0654
96,AdjacencyMatrix,10,45,1.0000,1.0000,1656414076,V9,5,215,100.3333,0,false,0.0768
97,AdjacencyMatrix,10,45,1.0000,1.0000,16879941,V9,34,302,185.1111,0,false,0.0517
98,AdjacencyMatrix,10,45,1.0000,1.0000,2672299802,V9,77,419,215.1111,0,false,0.0635
99,AdjacencyMatrix,10,45,1.0000,1.0000,1033124467,V9,8,431,220.3333,0,false,0.2208
100,AdjacencyMatrix,10,45,1.0000,1.0000,3689205228,V9,161,616,388.3333,0,false,0.0549
1,AdjacencyMatrix,50,340,0.2500,0.2776,2895151645,V49,130,666,376.8980,0,false,2.3623
2,AdjacencyMatrix,50,316,0.2500,0.2580,1259094410,V49,67,749,373.9184,0,false,0.4957
3,AdjacencyMatrix,50,322,0.2500,0.2629,3915501671,V49,87,743,383.2857,0,false,0.6706
4,AdjacencyMatrix,50,296,0.2500,0.2416,2276992236,V49,97,752,374.6327,0,false,0.6158
5,AdjacencyMatrix,50,309,0.2500,0.2522,638817001,V49,83,808,353.5306,0,false,1.1018
6,AdjacencyMatrix,50,311,0.2500,0.2539,3296511862,V49,25,656,346.3878,0,false,0.5707
7,AdjacencyMatrix,50,276,0.2500,0.2253,1658109727,V49,116,633,339.7959,0,false,0.6054
8,AdjacencyMatrix,50,295,0.2500,0.2408,19595692,V49,7,451,208.6531,0,false,0.6208
9,AdjacencyMatrix,50,310,0.2500,0.2531,2675948653,V49,54,665,324.6531,0,false,0.6415
10,AdjacencyMatrix,50,312,0.2500,0.2547,1037321418,V49,141,968,422.2041,0,false,0.5660
11,AdjacencyMatrix,50,308,0.2500,0.2514,3693860579,V49,15,533,254.3469,0,false,0.5634
12,AdjacencyMatrix,50,302,0.2500,0.2465,2055362144,V49,48,559,259.3265,0,false,0.4716
13,AdjacencyMatrix,50,273,0.2500,0.2229,416745209,V49,59,599,312.1224,0,false,0.5789
14,AdjacencyMatrix,50,300,0.2500,0.2449,3073186270,V49,67,796,344.5510,0,false,0.7409
15,AdjacencyMatrix,50,292,0.2500,0.2384,1434939035,V49,69,712,431.2449,0,false,0.5311
16,AdjacencyMatrix,50,307,0.2500,0.2506,4091153196,V49,3,708,344.0612,0,false,0.7114
17,AdjacencyMatrix,50,321,0.2500,0.2620,2452577561,V49,150,620,356.8163,0,false,0.5838
18,AdjacencyMatrix,50,310,0.2500,0.2531,814244226,V49,8,546,269.1224,0,false,0.6404
19,AdjacencyMatrix,50,311,0.2500,0.2539,3470698187,V49,122,954,459.4490,0,false,0.5626
20,AdjacencyMatrix,50,311,0.2500,0.2539,1831993652,V49,2,468,231.8571,0,false,0.6399
21,AdjacencyMatrix,50,281,0.2500,0.2294,193761217,V49,4,595,290.7551,0,false,0.5992
22,AdjacencyMatrix,50,289,0.2500,0.2359,2850231378,V49,141,737,394.8367,0,false,0.6036
23,AdjacencyMatrix,50,310,0.2500,0.2531,1211558043,V49,94,574,364.5306,0,false,0.5592
24,AdjacencyMatrix,50,313,0.2500,0.2555,3867810404,V49,50,494,230.8980,0,false,0.5784
25,AdjacencyMatrix,50,311,0.2500,0.2539,2229397169,V49,248,853,541.2653,0,false,0.6469
26,AdjacencyMatrix,50,308,0.2500,0.2514,590958334,V49,201,779,438.0408,0,false,0.5530
27,AdjacencyMatrix,50,305,0.2500,0.2490,3247376995,V49,49,975,366.4286,0,false,0.6315
28,AdjacencyMatrix,50,291,0.2500,0.2376,1609080060,V49,17,826,313.9796,0,false,0.6869
29,AdjacencyMatrix,50,322,0.2500,0.2629,4265547521,V49,132,829,442.5306,0,false,0.4976
30,AdjacencyMatrix,50,320,0.2500,0.2612,2626913386,V49,18,476,236.1633,0,false,0.5732
31,AdjacencyMatrix,50,299,0.2500,0.2441,988251551,V49,78,595,260.7143,0,false,0.8916
32,AdjacencyMatrix,50,290,0.2500,0.2367,3645299612,V49,235,1019,623.8367,0,false,0.5308
33,AdjacencyMatrix,50,288,0.2500,0.2351,2006554577,V49,98,774,403.3061,0,false,0.5240
34,AdjacencyMatrix,50,329,0.2500,0.2686,367783942,V49,10,582,198.5306,0,false,0.5848
35,AdjacencyMatrix,50,296,0.2500,0.2416,3024472203,V49,94,901,312.1224,0,false,0.6145
36,AdjacencyMatrix,50,286,0.2500,0.2335,1385840068,V49,59,613,305.9184,0,false,0.5522
37,AdjacencyMatrix,50,319,0.2500,0.2604,4042092529,V49,22,606,275.5714,0,false,0.6564
38,AdjacencyMatrix,50,306,0.2500,0.2498,2403480694,V49,47,649,396.7959,0,false,0.5586
39,AdjacencyMatrix,50,308,0.2500,0.2514,764813559,V49,190,976,517.1020,0,false,0.5604
40,AdjacencyMatrix,50,282,0.2500,0.2302,3421178520,V49,87,853,327.5102,0,false,0.5893
41,AdjacencyMatrix,50,308,0.2500,0.2514,1782483085,V49,22,606,410.0612,0,false,0.5514
42,AdjacencyMatrix,50,323,0.2500,0.2637,144052850,V49,20,631,327.8571,0,false,0.6705
43,AdjacencyMatrix,50,304,0.2500,0.2482,2800518811,V49,41,663,345.4286,0,false,0.5512
44,AdjacencyMatrix,50,321,0.2500,0.2620,1161789876,V49,181,798,390.1633,0,false,0.6096
45,AdjacencyMatrix,50,284,0.2500,0.2318,3818105437,V49,31,572,367.0612,0,false,0.5960
46,AdjacencyMatrix,50,302,0.2500,0.2465,2179540602,V49,120,661,368.9592,0,false,0.7054
47,AdjacencyMatrix,50,308,0.2500,0.2514,540988567,V49,15,570,303.0000,0,false,0.6305
48,AdjacencyMatrix,50,310,0.2500,0.2531,3197307628,V49,111,872,423.2449,0,false,0.6345
49,AdjacencyMatrix,50,324,0.2500,0.2645,1558737393,V49,101,602,348.2449,0,false,0.5815
50,AdjacencyMatrix,50,293,0.2500,0.2392,4215146554,V49,94,711,401.5306,0,false,0.4545
51,AdjacencyMatrix,50,289,0.2500,0.2359,2576351919,V49,26,629,330.0204,0,false,0.5280
52,AdjacencyMatrix,50,324,0.2500,0.2645,937575784,V49,113,514,260.7143,0,false,0.7660
53,AdjacencyMatrix,50,318,0.2500,0.2596,3594438745,V49,168,755,393.7959,0,false,0.5753
54,AdjacencyMatrix,50,312,0.2500,0.2547,1955854110,V49,12,791,505.6122,0,false,0.6469
55,AdjacencyMatrix,50,289,0.2500,0.2359,317256575,V49,82,842,476.7143,0,false,0.4536
56,AdjacencyMatrix,50,301,0.2500,0.2457,2973392836,V49,16,447,259.3265,0,false,0.5702
57,AdjacencyMatrix,50,282,0.2500,0.2302,1334776001,V49,10,679,303.6735,0,false,0.5171
58,AdjacencyMatrix,50,328,0.2500,0.2678,3990986862,V49,77,591,265.1633,0,false,0.5846
59,AdjacencyMatrix,50,278,0.2500,0.2269,2352298927,V49,52,578,298.3061,0,false,0.5064
60,AdjacencyMatrix,50,316,0.2500,0.2580,713618992,V49,166,799,491.2449,0,false,0.6576
61,AdjacencyMatrix,50,312,0.2500,0.2547,3370139653,V49,7,332,172.6939,0,false,0.7263
62,AdjacencyMatrix,50,322,0.2500,0.2629,1731635318,V49,91,592,309.3878,0,false,0.4967
63,AdjacencyMatrix,50,291,0.2500,0.2376,92876483,V49,93,657,328.5918,0,false,0.6130
64,AdjacencyMatrix,50,286,0.2500,0.2335,2749359744,V49,36,731,385.0000,0,false,0.5997
65,AdjacencyMatrix,50,298,0.2500,0.2433,1110738709,V49,36,695,325.1633,0,false,0.6230
66,AdjacencyMatrix,50,311,0.2500,0.2539,3767039270,V49,119,694,388.5714,0,false,0.6348
67,AdjacencyMatrix,50,291,0.2500,0.2376,2128399735,V49,34,582,293.8776,0,false,0.6268
68,AdjacencyMatrix,50,316,0.2500,0.2580,489842300,V49,203,765,406.7551,0,false,0.6569
69,AdjacencyMatrix,50,297,0.2500,0.2424,3146252061,V49,121,756,383.5510,0,false,0.5397
70,AdjacencyMatrix,50,277,0.2500,0.2261,1507685126,V49,24,506,266.7959,0,false,0.5045
71,AdjacencyMatrix,50,312,0.2500,0.2547,4164339287,V49,211,959,465.8980,0,false,0.5592
72,AdjacencyMatrix,50,324,0.2500,0.2645,2525732652,V49,107,524,299.2245,0,false,0.5833
73,AdjacencyMatrix,50,321,0.2500,0.2620,887087517,V49,17,397,194.1224,0,false,0.6620
74,AdjacencyMatrix,50,313,0.2500,0.2555,3543465878,V49,61,827,459.3878,0,false,0.6764
75,AdjacencyMatrix,50,313,0.2500,0.2555,1904967143,V49,60,657,325.1429,0,false,0.6454
76,AdjacencyMatrix,50,315,0.2500,0.2571,266392608,V49,22,645,285.4694,0,false,0.6468
77,AdjacencyMatrix,50,294,0.2500,0.2400,2922737369,V49,7,738,349.8367,0,false,0.4585
78,AdjacencyMatrix,50,299,0.2500,0.2441,1284341534,V49,29,716,313.6327,0,false,0.6969
79,AdjacencyMatrix,50,335,0.2500,0.2735,3940952895,V49,168,601,395.0408,0,false,0.7620
80,AdjacencyMatrix,50,335,0.2500,0.2735,2302613560,V49,75,648,400.1224,0,false,0.6798
81,AdjacencyMatrix,50,319,0.2500,0.2604,664448425,V49,142,792,515.4490,0,false,0.5364
82,AdjacencyMatrix,50,300,0.2500,0.2449,3320922586,V49,79,818,390.1633,0,false,0.5655
83,AdjacencyMatrix,50,321,0.2500,0.2620,1682217851,V49,49,680,340.8163,0,false,0.6610
84,AdjacencyMatrix,50,296,0.2500,0.2416,43600216,V49,46,815,482.4694,0,false,0.4683
85,AdjacencyMatrix,50,311,0.2500,0.2539,2699928377,V49,117,689,449.2245,0,false,0.6467
86,AdjacencyMatrix,50,308,0.2500,0.2514,1061315242,V49,3,543,221.5510,0,false,0.5501
87,AdjacencyMatrix,50,305,0.2500,0.2490,3717751003,V49,265,980,610.0000,0,false,0.8136
88,AdjacencyMatrix,50,302,0.2500,0.2465,2080161468,V49,86,743,381.8571,0,false,0.6239
89,AdjacencyMatrix,50,310,0.2500,0.2531,441650333,V49,102,587,294.3673,0,false,0.5592
90,AdjacencyMatrix,50,292,0.2500,0.2384,3097913194,V49,61,500,291.3265,0,false,0.4532
91,AdjacencyMatrix,50,295,0.2500,0.2408,1459240559,V49,174,647,376.1020,0,false,0.5441
92,AdjacencyMatrix,50,310,0.2500,0.2531,4115554520,V49,49,611,306.1020,0,false,0.4801
93,AdjacencyMatrix,50,299,0.2500,0.2441,2476744585,V49,187,894,590.3673,0,false,0.5411
94,AdjacencyMatrix,50,313,0.2500,0.2555,837992950,V49,299,1186,604.5102,0,false,0.3999
95,AdjacencyMatrix,50,290,0.2500,0.2367,3494327911,V49,165,748,357.9796,0,false,0.5305
96,AdjacencyMatrix,50,303,0.2500,0.2473,1855659476,V49,38,702,433.9388,0,false,0.6345
97,AdjacencyMatrix,50,294,0.2500,0.2400,217030341,V49,4,614,225.3061,0,false,0.5331
98,AdjacencyMatrix,50,313,0.2500,0.2555,2873329502,V49,37,554,303.8163,0,false,0.7321
99,AdjacencyMatrix,50,332,0.2500,0.2710,1235036667,V49,67,537,284.3469,0,false,0.5085
100,AdjacencyMatrix,50,309,0.2500,0.2522,3891312028,V49,39,864,438.3673,0,false,0.6372
1,AdjacencyMatrix,50,607,0.5000,0.4955,3098089045,V49,62,341,165.7143,0,false,1.0598
2,AdjacencyMatrix,50,605,0.5000,0.4939,1460324710,V49,23,245,121.8571,0,false,1.2038
3,AdjacencyMatrix,50,608,0.5000,0.4963,4117548471,V49,99,419,235.6735,0,false,1.0530
4,AdjacencyMatrix,50,651,0.5000,0.5314,2479996336,V49,47,365,173.5918,0,false,1.2915
5,AdjacencyMatrix,50,619,0.5000,0.5053,842384801,V49,25,326,170.6735,0,false,1.3926
6,AdjacencyMatrix,50,606,0.5000,0.4947,3499773262,V49,17,366,208.6939,0,false,0.9170
7,AdjacencyMatrix,50,626,0.5000,0.5110,1861761927,V49,89,296,202.6327,0,false,1.4143
8,AdjacencyMatrix,50,633,0.5000,0.5167,224204492,V49,125,380,237.6939,0,false,1.0920
9,AdjacencyMatrix,50,576,0.5000,0.4702,2881497453,V49,12,383,166.5918,0,false,1.0009
10,AdjacencyMatrix,50,630,0.5000,0.5143,1243512318,V49,65,448,211.3469,0,false,1.0813
11,AdjacencyMatrix,50,624,0.5000,0.5094,3900601779,V49,73,305,200.9592,0,false,1.2423
12,AdjacencyMatrix,50,621,0.5000,0.5069,2262895344,V49,18,368,166.0204,0,false,1.2365
13,AdjacencyMatrix,50,590,0.5000,0.4816,625205009,V49,6,305,162.1837,0,false,1.1877
14,AdjacencyMatrix,50,600,0.5000,0.4898,3282609370,V49,111,457,254.6327,0,false,1.0422
15,AdjacencyMatrix,50,647,0.5000,0.5282,1644757035,V49,42,307,171.1224,0,false,1.1101
16,AdjacencyMatrix,50,621,0.5000,0.5069,6920800,V49,10,321,111.8980,0,false,1.0990
17,AdjacencyMatrix,50,632,0.5000,0.5159,2664241461,V49,6,268,128.0204,0,false,0.9236
18,AdjacencyMatrix,50,635,0.5000,0.5184,1026343626,V49,78,323,194.6939,0,false,0.9255
19,AdjacencyMatrix,50,619,0.5000,0.5053,3683573687,V49,62,330,166.5102,0,false,0.9127
20,AdjacencyMatrix,50,610,0.5000,0.4980,2045592952,V49,270,579,402.4694,0,false,1.3710
