Run,GraphType,Vertices,Edges,RequestedDensity,ActualDensity,Seed,SourceVertex,MinDist,MaxDist,AvgDist,UnreachableVertices,NegativeCycle,TimeMs
59,AdjacencyMatrix,10,34,0.7500,0.7556,200884519,V9,35,592,264.0000,0,false,0.0558
60,AdjacencyMatrix,10,35,0.7500,0.7778,2856097780,V9,161,731,405.8889,0,false,0.0668
61,AdjacencyMatrix,10,36,0.7500,0.8000,1216332545,V9,327,531,431.8889,0,false,0.0583
62,AdjacencyMatrix,10,30,0.7500,0.6667,3871550806,V9,11,865,315.7778,0,false,0.0436
63,AdjacencyMatrix,10,35,0.7500,0.7778,2231729271,V9,135,709,442.7778,0,false,0.0510
64,AdjacencyMatrix,10,32,0.7500,0.7111,591917136,V9,210,855,555.4444,0,false,0.0625
65,AdjacencyMatrix,10,35,0.7500,0.7778,3247250997,V9,119,1002,373.3333,0,false,0.0495
66,AdjacencyMatrix,10,32,0.7500,0.7111,1607578162,V9,14,593,275.0000,0,false,0.0461
67,AdjacencyMatrix,10,30,0.7500,0.6667,4262880823,V9,247,909,481.6667,0,false,0.0516
68,AdjacencyMatrix,10,36,0.7500,0.8000,2623076888,V9,238,793,493.2222,0,false,0.0491
69,AdjacencyMatrix,10,32,0.7500,0.7111,983285153,V9,42,772,462.7778,0,false,0.0450
70,AdjacencyMatrix,10,27,0.7500,0.6000,3638481214,V9,46,568,250.2222,0,false,0.0483
71,AdjacencyMatrix,10,29,0.7500,0.6444,1998693579,V9,38,502,321.4444,0,false,0.0497
72,AdjacencyMatrix,10,38,0.7500,0.8444,358897644,V9,245,473,351.5556,0,false,0.0601
73,AdjacencyMatrix,10,39,0.7500,0.8667,3014162605,V9,90,585,271.4444,0,false,0.0621
74,AdjacencyMatrix,10,28,0.7500,0.6222,1374530370,V9,53,673,268.5556,0,false,0.0424
75,AdjacencyMatrix,10,37,0.7500,0.8222,4029977131,V9,142,623,361.5556,0,false,0.0597
76,AdjacencyMatrix,10,37,0.7500,0.8222,2390260096,V9,257,727,451.7778,0,false,0.0595
77,AdjacencyMatrix,10,37,0.7500,0.8222,750524061,V9,33,600,277.6667,0,false,0.0593
78,AdjacencyMatrix,10,34,0.7500,0.7556,3405737222,V9,65,981,584.7778,0,false,0.0558
79,AdjacencyMatrix,10,34,0.7500,0.7556,1766113287,V9,103,697,484.2222,0,false,0.0471
80,AdjacencyMatrix,10,31,0.7500,0.6889,126389952,V9,16,518,250.6667,0,false,0.0444
81,AdjacencyMatrix,10,36,0.7500,0.8000,2781561413,V9,99,883,440.5556,0,false,0.0584
82,AdjacencyMatrix,10,31,0.7500,0.6889,1141894478,V9,179,526,371.7778,0,false,0.0531
83,AdjacencyMatrix,10,34,0.7500,0.7556,3797321939,V9,118,807,324.6667,0,false,0.0569
84,AdjacencyMatrix,10,33,0.7500,0.7333,2157616504,V9,252,746,444.4444,0,false,0.0552
85,AdjacencyMatrix,10,30,0.7500,0.6667,517896669,V9,616,799,715.7778,0,false,0.0509
86,AdjacencyMatrix,10,31,0.7500,0.6889,3173118330,V9,250,887,622.1111,0,false,0.0444
87,AdjacencyMatrix,10,33,0.7500,0.7333,1533353795,V9,83,748,406.2222,0,false,0.0548
88,AdjacencyMatrix,10,37,0.7500,0.8222,4188572956,V9,9,523,202.2222,0,false,0.0690
89,AdjacencyMatrix,10,37,0.7500,0.8222,2548868621,V9,231,696,453.0000,0,false,0.0498
90,AdjacencyMatrix,10,36,0.7500,0.8000,909123286,V9,64,589,450.1111,0,false,0.0584
91,AdjacencyMatrix,10,34,0.7500,0.7556,3564445547,V9,137,452,258.6667,0,false,0.0565
92,AdjacencyMatrix,10,36,0.7500,0.8000,1924919612,V9,57,496,263.2222,0,false,0.0676
93,AdjacencyMatrix,10,34,0.7500,0.7556,285182777,V9,43,676,458.3333,0,false,0.0470
94,AdjacencyMatrix,10,34,0.7500,0.7556,2940375838,V9,441,863,578.8889,0,false,0.0469
95,AdjacencyMatrix,10,32,0.7500,0.7111,1300594903,V9,374,572,490.3333,0,false,0.0620
96,AdjacencyMatrix,10,35,0.7500,0.7778,3955800664,V9,230,773,515.5556,0,false,0.0479
97,AdjacencyMatrix,10,37,0.7500,0.8222,2316029929,V9,109,474,296.5556,0,false,0.0690
98,AdjacencyMatrix,10,28,0.7500,0.6222,676392994,V9,24,810,402.6667,0,false,0.0493
99,AdjacencyMatrix,10,31,0.7500,0.6889,3332037155,V9,93,701,366.3333,0,false,0.0534
100,AdjacencyMatrix,10,38,0.7500,0.8444,1692459920,V9,42,356,136.8889,0,false,0.0613
1,AdjacencyMatrix,10,45,1.0000,1.0000,898184137,V9,37,463,244.8889,0,false,0.0813
2,AdjacencyMatrix,10,45,1.0000,1.0000,3553361598,V9,3,373,137.8889,0,false,0.0718
3,AdjacencyMatrix,10,45,1.0000,1.0000,1913549463,V9,53,331,182.4444,0,false,0.0690
4,AdjacencyMatrix,10,45,1.0000,1.0000,273738728,V9,18,500,242.3333,0,false,0.0806
5,AdjacencyMatrix,10,45,1.0000,1.0000,2928905589,V9,101,534,316.0000,0,false,0.0572
6,AdjacencyMatrix,10,45,1.0000,1.0000,1289195754,V9,207,557,375.1111,0,false,0.0686
7,AdjacencyMatrix,10,45,1.0000,1.0000,3944866415,V9,20,449,129.8889,0,false,0.0576
8,AdjacencyMatrix,10,45,1.0000,1.0000,2305164780,V9,103,502,247.0000,0,false,0.0808
9,AdjacencyMatrix,10,45,1.0000,1.0000,665369745,V9,104,442,277.1111,0,false,0.0681
10,AdjacencyMatrix,10,45,1.0000,1.0000,3320521806,V9,130,672,376.6667,0,false,0.0795
11,AdjacencyMatrix,10,45,1.0000,1.0000,1680716371,V9,38,640,361.4444,0,false,0.0797
12,AdjacencyMatrix,10,45,1.0000,1.0000,40967636,V9,44,422,200.0000,0,false,0.0686
13,AdjacencyMatrix,10,45,1.0000,1.0000,2696127397,V9,64,328,197.1111,0,false,0.0696
14,AdjacencyMatrix,10,45,1.0000,1.0000,1056312262,V9,182,478,328.4444,0,false,0.0684
15,AdjacencyMatrix,10,45,1.0000,1.0000,3711746323,V9,14,340,121.1111,0,false,0.0689
16,AdjacencyMatrix,10,45,1.0000,1.0000,2072293788,V9,19,392,298.0000,0,false,0.0821
17,AdjacencyMatrix,10,45,1.0000,1.0000,432535353,V9,23,424,259.4444,0,false,0.0688
18,AdjacencyMatrix,10,45,1.0000,1.0000,3087787014,V9,111,361,217.5556,0,false,0.0692
19,AdjacencyMatrix,10,45,1.0000,1.0000,1448007679,V9,26,278,137.7778,0,false,0.0573
20,AdjacencyMatrix,10,45,1.0000,1.0000,4103159840,V9,339,576,469.8889,0,false,0.0689
21,AdjacencyMatrix,10,45,1.0000,1.0000,2463374905,V9,265,494,359.2222,0,false,0.0692
22,AdjacencyMatrix,10,45,1.0000,1.0000,823687170,V9,19,453,220.2222,0,false,0.0801
23,AdjacencyMatrix,10,45,1.0000,1.0000,3479244531,V9,3,265,122.3333,0,false,0.0910
24,AdjacencyMatrix,10,45,1.0000,1.0000,1839690996,V9,103,420,275.2222,0,false,0.0613
25,AdjacencyMatrix,10,45,1.0000,1.0000,200315561,V9,11,363,95.8889,0,false,0.0699
26,AdjacencyMatrix,10,45,1.0000,1.0000,2855807122,V9,42,557,240.1111,0,false,0.0724
27,AdjacencyMatrix,10,45,1.0000,1.0000,1216068987,V9,99,474,264.8889,0,false,0.0581
28,AdjacencyMatrix,10,45,1.0000,1.0000,3871219748,V9,143,477,269.8889,0,false,0.0606
29,AdjacencyMatrix,10,45,1.0000,1.0000,2231401913,V9,21,376,226.4444,0,false,0.0682
30,AdjacencyMatrix,10,45,1.0000,1.0000,591661378,V9,266,636,404.0000,0,false,0.0685
31,AdjacencyMatrix,10,45,1.0000,1.0000,3246986439,V9,20,486,239.3333,0,false,0.0698
32,AdjacencyMatrix,10,45,1.0000,1.0000,1607261704,V9,26,476,248.5556,0,false,0.0682
33,AdjacencyMatrix,10,45,1.0000,1.0000,4262426565,V9,85,347,217.8889,0,false,0.0569
34,AdjacencyMatrix,10,45,1.0000,1.0000,2622721630,V9,115,402,272.3333,0,false,0.0687
35,AdjacencyMatrix,10,45,1.0000,1.0000,983012195,V9,189,499,355.6667,0,false,0.0715
36,AdjacencyMatrix,10,45,1.0000,1.0000,3638288356,V9,18,392,171.2222,0,false,0.0718
37,AdjacencyMatrix,10,45,1.0000,1.0000,1998793921,V9,67,489,220.1111,0,false,0.0813
38,AdjacencyMatrix,10,45,1.0000,1.0000,359400886,V9,474,802,635.6667,0,false,0.0605
39,AdjacencyMatrix,10,45,1.0000,1.0000,3015052447,V9,89,404,261.4444,0,false,0.0700
40,AdjacencyMatrix,10,45,1.0000,1.0000,1375401912,V9,70,389,263.8889,0,false,0.0682
41,AdjacencyMatrix,10,45,1.0000,1.0000,4030654373,V9,89,430,230.4444,0,false,0.0569
42,AdjacencyMatrix,10,45,1.0000,1.0000,2390910438,V9,72,300,197.7778,0,false,0.0695
43,AdjacencyMatrix,10,45,1.0000,1.0000,751169603,V9,16,294,205.5556,0,false,0.0684
44,AdjacencyMatrix,10,45,1.0000,1.0000,3406397364,V9,214,866,379.3333,0,false,0.0565
45,AdjacencyMatrix,10,45,1.0000,1.0000,1766621129,V9,7,347,129.4444,0,false,0.0721
46,AdjacencyMatrix,10,45,1.0000,1.0000,126971194,V9,60,419,268.2222,0,false,0.0687
47,AdjacencyMatrix,10,45,1.0000,1.0000,2782310455,V9,32,429,252.7778,0,false,0.0694
48,AdjacencyMatrix,10,45,1.0000,1.0000,1142691420,V9,164,597,388.4444,0,false,0.0683
49,AdjacencyMatrix,10,45,1.0000,1.0000,3797881081,V9,185,481,376.8889,0,false,0.0807
50,AdjacencyMatrix,10,45,1.0000,1.0000,2158106246,V9,18,280,154.5556,0,false,0.0807
51,AdjacencyMatrix,10,45,1.0000,1.0000,518350711,V9,13,409,226.8889,0,false,0.0800
52,AdjacencyMatrix,10,45,1.0000,1.0000,3173610672,V9,16,383,209.1111,0,false,0.0684
53,AdjacencyMatrix,10,45,1.0000,1.0000,1533906137,V9,21,343,168.5556,0,false,0.0691
54,AdjacencyMatrix,10,45,1.0000,1.0000,4189108898,V9,128,646,360.5556,0,false,0.0684
55,AdjacencyMatrix,10,45,1.0000,1.0000,2549656163,V9,65,618,359.8889,0,false,0.0693
56,AdjacencyMatrix,10,45,1.0000,1.0000,910057428,V9,212,473,366.7778,0,false,0.0810
57,AdjacencyMatrix,10,45,1.0000,1.0000,3565265389,V9,24,341,199.5556,0,false,0.0572
58,AdjacencyMatrix,10,45,1.0000,1.0000,1925465354,V9,32,151,82.3333,0,false,0.0683
59,AdjacencyMatrix,10,45,1.0000,1.0000,285675619,V9,13,635,312.5556,0,false,0.0690
60,AdjacencyMatrix,10,45,1.0000,1.0000,2940882080,V9,213,604,441.3333,0,false,0.0566
61,AdjacencyMatrix,10,45,1.0000,1.0000,1301346145,V9,42,258,174.0000,0,false,0.0714
62,AdjacencyMatrix,10,45,1.0000,1.0000,3956631706,V9,105,495,261.8889,0,false,0.0689
63,AdjacencyMatrix,10,45,1.0000,1.0000,2316992871,V9,55,422,210.3333,0,false,0.0689
64,AdjacencyMatrix,10,45,1.0000,1.0000,677374136,V9,18,548,237.2222,0,false,0.0801
65,AdjacencyMatrix,10,45,1.0000,1.0000,3332663497,V9,30,393,226.2222,0,false,0.0688
66,AdjacencyMatrix,10,45,1.0000,1.0000,1692938262,V9,9,434,195.2222,0,false,0.0815
67,AdjacencyMatrix,10,45,1.0000,1.0000,53236127,V9,164,697,403.1111,0,false,0.0574
68,AdjacencyMatrix,10,45,1.0000,1.0000,2708425188,V9,20,481,200.6667,0,false,0.0681
69,AdjacencyMatrix,10,45,1.0000,1.0000,1068678353,V9,251,697,432.3333,0,false,0.0566
70,AdjacencyMatrix,10,45,1.0000,1.0000,3723865814,V9,15,350,184.6667,0,false,0.0988
71,AdjacencyMatrix,10,45,1.0000,1.0000,2084297179,V9,26,301,150.7778,0,false,0.0817
72,AdjacencyMatrix,10,45,1.0000,1.0000,444730544,V9,54,492,298.2222,0,false,0.0853
73,AdjacencyMatrix,10,45,1.0000,1.0000,3100045405,V9,189,531,351.3333,0,false,0.0808
74,AdjacencyMatrix,10,45,1.0000,1.0000,1460312370,V9,302,640,441.2222,0,false,0.0683
75,AdjacencyMatrix,10,45,1.0000,1.0000,4115493931,V9,60,463,248.7778,0,false,0.0685
76,AdjacencyMatrix,10,45,1.0000,1.0000,2475729696,V9,77,589,355.3333,0,false,0.0688
77,AdjacencyMatrix,10,45,1.0000,1.0000,835986961,V9,51,621,387.5556,0,false,0.0564
78,AdjacencyMatrix,10,45,1.0000,1.0000,3491182222,V9,68,451,283.6667,0,false,0.0688
79,AdjacencyMatrix,10,45,1.0000,1.0000,1851468687,V9,64,443,295.0000,0,false,0.0684
80,AdjacencyMatrix,10,45,1.0000,1.0000,211918652,V9,152,474,368.1111,0,false,0.0695
81,AdjacencyMatrix,10,45,1.0000,1.0000,2867274213,V9,54,532,322.3333,0,false,0.0689
82,AdjacencyMatrix,10,45,1.0000,1.0000,1227522778,V9,98,467,274.1111,0,false,0.0575
83,AdjacencyMatrix,10,45,1.0000,1.0000,3882723639,V9,126,442,296.1111,0,false,0.0690
84,AdjacencyMatrix,10,45,1.0000,1.0000,2242977704,V9,122,482,223.5556,0,false,0.0571
85,AdjacencyMatrix,10,45,1.0000,1.0000,603196569,V9,73,426,221.7778,0,false,0.0563
86,AdjacencyMatrix,10,45,1.0000,1.0000,3258415930,V9,154,355,234.0000,0,false,0.0562
87,AdjacencyMatrix,10,45,1.0000,1.0000,1618679495,V9,284,533,425.7778,0,false,0.0686
88,AdjacencyMatrix,10,45,1.0000,1.0000,4274068456,V9,252,538,368.0000,0,false,0.0696
89,AdjacencyMatrix,10,45,1.0000,1.0000,2634485321,V9,168,710,367.6667,0,false,0.0573
90,AdjacencyMatrix,10,45,1.0000,1.0000,994835486,V9,41,562,295.7778,0,false,0.0689
91,AdjacencyMatrix,10,45,1.0000,1.0000,3650082147,V9,10,284,169.3333,0,false,0.0800
92,AdjacencyMatrix,10,45,1.0000,1.0000,2010326112,V9,19,363,198.8889,0,false,0.0932
93,AdjacencyMatrix,10,45,1.0000,1.0000,370602777,V9,160,346,224.8889,0,false,0.0576
94,AdjacencyMatrix,10,45,1.0000,1.0000,3025799338,V9,98,470,262.8889,0,false,0.0688
95,AdjacencyMatrix,10,45,1.0000,1.0000,1386074903,V9,13,558,267.6667,0,false,0.0689
96,AdjacencyMatrix,10,45,1.0000,1.0000,4041401864,V9,47,446,278.5556,0,false,0.0689
97,AdjacencyMatrix,10,45,1.0000,1.0000,2401977829,V9,116,525,345.6667,0,false,0.0694
98,AdjacencyMatrix,10,45,1.0000,1.0000,762278594,V9,59,513,274.1111,0,false,0.0780
99,AdjacencyMatrix,10,45,1.0000,1.0000,3417524455,V9,46,325,174.7778,0,false,0.0799
100,AdjacencyMatrix,10,45,1.0000,1.0000,1777774020,V9,15,277,119.5556,0,false,0.0702
1,AdjacencyMatrix,50,305,0.2500,0.2490,983697537,V49,8,976,314.1837,0,false,0.6829
2,AdjacencyMatrix,50,299,0.2500,0.2441,3640382598,V49,130,740,436.2041,0,false,0.6490
3,AdjacencyMatrix,50,317,0.2500,0.2588,2002012663,V49,32,628,314.6327,0,false,0.6866
4,AdjacencyMatrix,50,305,0.2500,0.2490,363625128,V49,40,568,284.2041,0,false,0.6594
5,AdjacencyMatrix,50,313,0.2500,0.2555,3020391889,V49,101,672,351.6122,0,false,0.8301
6,AdjacencyMatrix,50,307,0.2500,0.2506,1382148054,V49,93,804,425.2857,0,false,0.6579
7,AdjacencyMatrix,50,300,0.2500,0.2449,4038642215,V49,51,658,407.7143,0,false,0.5012
8,AdjacencyMatrix,50,335,0.2500,0.2735,2400130880,V49,111,659,390.1429,0,false,0.8000
9,AdjacencyMatrix,50,320,0.2500,0.2612,761919445,V49,3,550,257.3878,0,false,0.7735
10,AdjacencyMatrix,50,280,0.2500,0.2286,3418519106,V49,42,923,430.5510,0,false,0.6401
11,AdjacencyMatrix,50,301,0.2500,0.2457,1780000971,V49,174,890,607.0612,0,false,0.7327
12,AdjacencyMatrix,50,302,0.2500,0.2465,141691036,V49,114,960,385.2857,0,false,0.7269
13,AdjacencyMatrix,50,313,0.2500,0.2555,2798262297,V49,104,600,346.9388,0,false,0.6748
14,AdjacencyMatrix,50,319,0.2500,0.2604,1159784962,V49,48,632,310.3061,0,false,0.7765
15,AdjacencyMatrix,50,322,0.2500,0.2629,3816570423,V49,75,595,336.0000,0,false,0.6854
16,AdjacencyMatrix,50,324,0.2500,0.2645,2178242288,V49,73,593,308.8367,0,false,0.6867
17,AdjacencyMatrix,50,316,0.2500,0.2580,539867653,V49,60,709,304.2653,0,false,0.7060
18,AdjacencyMatrix,50,289,0.2500,0.2359,3196724714,V49,265,805,500.0000,0,false,0.6001
19,AdjacencyMatrix,50,304,0.2500,0.2482,1558356079,V49,69,728,305.3878,0,false,0.6504
20,AdjacencyMatrix,50,308,0.2500,0.2514,4214932340,V49,4,621,306.2245,0,false,0.7466
21,AdjacencyMatrix,50,317,0.2500,0.2588,2576809605,V49,12,427,216.2245,0,false,0.7663
22,AdjacencyMatrix,50,308,0.2500,0.2514,938568270,V49,11,729,223.5510,0,false,0.5932
23,AdjacencyMatrix,50,301,0.2500,0.2457,3595066131,V49,102,733,396.0612,0,false,0.5718
24,AdjacencyMatrix,50,295,0.2500,0.2408,1956848296,V49,52,656,320.3265,0,false,0.7352
25,AdjacencyMatrix,50,319,0.2500,0.2604,318599261,V49,221,664,435.3878,0,false,0.7091
26,AdjacencyMatrix,50,317,0.2500,0.2588,2975199122,V49,80,595,268.4898,0,false,0.6798
27,AdjacencyMatrix,50,292,0.2500,0.2384,1337205787,V49,232,746,480.0204,0,false,0.5798
28,AdjacencyMatrix,50,277,0.2500,0.2261,3993741948,V49,213,844,547.1837,0,false,0.6889
29,AdjacencyMatrix,50,297,0.2500,0.2424,2355333213,V49,68,775,314.3061,0,false,0.6509
30,AdjacencyMatrix,50,284,0.2500,0.2318,716992378,V49,3,955,406.3673,0,false,0.5967
31,AdjacencyMatrix,50,300,0.2500,0.2449,3373733639,V49,121,981,439.3265,0,false,0.6951
32,AdjacencyMatrix,50,331,0.2500,0.2702,1735556604,V49,173,727,415.9796,0,false,0.6210
33,AdjacencyMatrix,50,312,0.2500,0.2547,97313069,V49,56,802,440.4898,0,false,0.5922
34,AdjacencyMatrix,50,283,0.2500,0.2310,2753946030,V49,232,938,571.0612,0,false,0.6960
35,AdjacencyMatrix,50,288,0.2500,0.2351,1115563795,V49,178,727,392.7347,0,false,0.5538
36,AdjacencyMatrix,50,309,0.2500,0.2522,3772040256,V49,141,610,353.4898,0,false,0.6834
37,AdjacencyMatrix,50,306,0.2500,0.2498,2133836421,V49,177,743,395.3061,0,false,0.5808
38,AdjacencyMatrix,50,308,0.2500,0.2514,495389186,V49,48,530,321.8571,0,false,0.7526
39,AdjacencyMatrix,50,303,0.2500,0.2473,3152047947,V49,80,572,329.3061,0,false,0.5882
40,AdjacencyMatrix,50,324,0.2500,0.2645,1513812412,V49,118,607,366.2041,0,false,0.6962
41,AdjacencyMatrix,50,320,0.2500,0.2612,4170437573,V49,27,758,310.9592,0,false,0.7708
42,AdjacencyMatrix,50,300,0.2500,0.2449,2532115838,V49,117,610,334.4490,0,false,0.6602
43,AdjacencyMatrix,50,294,0.2500,0.2400,893961903,V49,28,658,316.0000,0,false,0.6435
44,AdjacencyMatrix,50,308,0.2500,0.2514,3550553464,V49,93,779,370.2653,0,false,0.7451
45,AdjacencyMatrix,50,295,0.2500,0.2408,1912227729,V49,75,608,330.2857,0,false,0.5927
46,AdjacencyMatrix,50,325,0.2500,0.2653,273960694,V49,54,584,259.7347,0,false,0.6989
47,AdjacencyMatrix,50,304,0.2500,0.2482,2930673755,V49,222,998,586.0816,0,false,0.5756
48,AdjacencyMatrix,50,295,0.2500,0.2408,1292105520,V49,19,468,232.8776,0,false,0.5641
49,AdjacencyMatrix,50,311,0.2500,0.2539,3948787481,V49,132,554,352.7551,0,false,0.5932
50,AdjacencyMatrix,50,297,0.2500,0.2424,2310396946,V49,186,723,443.6939,0,false,0.6445
51,AdjacencyMatrix,50,317,0.2500,0.2588,671969611,V49,68,592,330.8367,0,false,0.6840
52,AdjacencyMatrix,50,319,0.2500,0.2604,3329037972,V49,52,797,269.3265,0,false,0.7393
53,AdjacencyMatrix,50,286,0.2500,0.2335,1690906437,V49,137,735,431.9796,0,false,0.5542
54,AdjacencyMatrix,50,286,0.2500,0.2335,52351402,V49,28,601,289.0816,0,false,0.5661
55,AdjacencyMatrix,50,302,0.2500,0.2465,2709058163,V49,34,685,414.5918,0,false,0.5727
56,AdjacencyMatrix,50,304,0.2500,0.2482,1070586128,V49,63,530,352.7959,0,false,0.6547
57,AdjacencyMatrix,50,300,0.2500,0.2449,3727126489,V49,90,640,325.4082,0,false,0.6496
58,AdjacencyMatrix,50,301,0.2500,0.2457,2088668254,V49,118,735,407.1020,0,false,0.6017
59,AdjacencyMatrix,50,308,0.2500,0.2514,450438319,V49,191,896,519.9184,0,false,0.6103
60,AdjacencyMatrix,50,321,0.2500,0.2620,3107012680,V49,112,584,392.3061,0,false,0.7527
61,AdjacencyMatrix,50,286,0.2500,0.2335,1468709445,V49,97,960,409.5102,0,false,0.9875
62,AdjacencyMatrix,50,305,0.2500,0.2490,4125935506,V49,191,875,493.8571,0,false,0.7424
63,AdjacencyMatrix,50,326,0.2500,0.2661,2487633971,V49,87,569,343.7755,0,false,0.6933
64,AdjacencyMatrix,50,315,0.2500,0.2571,849242636,V49,151,705,369.8163,0,false,0.9560
65,AdjacencyMatrix,50,274,0.2500,0.2237,3506375597,V49,224,1092,687.0408,0,false,0.6791
66,AdjacencyMatrix,50,310,0.2500,0.2531,1868190662,V49,14,479,241.4286,0,false,0.7722
67,AdjacencyMatrix,50,300,0.2500,0.2449,230006627,V49,84,709,371.1429,0,false,0.7306
68,AdjacencyMatrix,50,306,0.2500,0.2498,2886762688,V49,186,1071,435.7959,0,false,0.7433
69,AdjacencyMatrix,50,300,0.2500,0.2449,1248443553,V49,7,709,296.1224,0,false,0.6564
70,AdjacencyMatrix,50,325,0.2500,0.2653,3904961014,V49,417,1064,684.2653,0,false,0.6471
71,AdjacencyMatrix,50,303,0.2500,0.2473,2266803679,V49,51,551,242.3061,0,false,0.5837
72,AdjacencyMatrix,50,320,0.2500,0.2612,628270944,V49,45,423,252.1633,0,false,0.6139
73,AdjacencyMatrix,50,321,0.2500,0.2620,3284767605,V49,246,691,451.7551,0,false,0.8301
74,AdjacencyMatrix,50,311,0.2500,0.2539,1646847270,V49,157,589,296.0816,0,false,0.7540
75,AdjacencyMatrix,50,300,0.2500,0.2449,8509935,V49,83,830,470.8367,0,false,0.4965
76,AdjacencyMatrix,50,281,0.2500,0.2294,2665013196,V49,27,688,358.6122,0,false,0.5698
77,AdjacencyMatrix,50,306,0.2500,0.2498,1026769561,V49,19,750,322.2653,0,false,0.5834
78,AdjacencyMatrix,50,293,0.2500,0.2392,3683213322,V49,54,728,355.8776,0,false,0.6414
79,AdjacencyMatrix,50,293,0.2500,0.2392,2044872387,V49,117,827,397.9388,0,false,0.5585
80,AdjacencyMatrix,50,320,0.2500,0.2612,406656052,V49,2,610,229.0612,0,false,0.9214
81,AdjacencyMatrix,50,290,0.2500,0.2367,3063719413,V49,37,776,377.6939,0,false,0.5524
82,AdjacencyMatrix,50,316,0.2500,0.2580,1425151878,V49,66,559,335.7755,0,false,0.6806
83,AdjacencyMatrix,50,311,0.2500,0.2539,4081987239,V49,38,672,321.6939,0,false,0.5975
84,AdjacencyMatrix,50,298,0.2500,0.2433,2443566604,V49,71,626,278.5714,0,false,0.6445
85,AdjacencyMatrix,50,317,0.2500,0.2588,805096969,V49,51,620,335.3469,0,false,0.6016
86,AdjacencyMatrix,50,357,0.2500,0.2914,3461865430,V49,79,582,329.3673,0,false,0.7549
87,AdjacencyMatrix,50,282,0.2500,0.2302,1823762795,V49,115,750,392.4694,0,false,0.6157
88,AdjacencyMatrix,50,342,0.2500,0.2792,185259760,V49,36,418,225.1837,0,false,0.6511
89,AdjacencyMatrix,50,329,0.2500,0.2686,2842374221,V49,113,502,295.8980,0,false,0.8379
90,AdjacencyMatrix,50,308,0.2500,0.2514,1204305786,V49,215,794,506.4490,0,false,0.5906
91,AdjacencyMatrix,50,335,0.2500,0.2735,3860812447,V49,214,813,551.0000,0,false,0.6220
92,AdjacencyMatrix,50,313,0.2500,0.2555,2222632612,V49,99,762,354.6939,0,false,0.7509
93,AdjacencyMatrix,50,304,0.2500,0.2482,584449577,V49,52,727,424.2449,0,false,0.5091
94,AdjacencyMatrix,50,323,0.2500,0.2637,3240810338,V49,88,628,277.4490,0,false,0.6095
95,AdjacencyMatrix,50,306,0.2500,0.2498,1602735703,V49,263,778,506.7347,0,false,0.6590
96,AdjacencyMatrix,50,302,0.2500,0.2465,4259371364,V49,3,749,221.1429,0,false,0.5789
97,AdjacencyMatrix,50,294,0.2500,0.2400,2620946529,V49,14,594,284.4490,0,false,0.5692
98,AdjacencyMatrix,50,312,0.2500,0.2547,982403594,V49,168,661,369.1020,0,false,0.8327
99,AdjacencyMatrix,50,255,0.2500,0.2082,3639372055,V49,31,725,391.7347,0,false,0.5673
100,AdjacencyMatrix,50,295,0.2500,0.2408,2000862820,V49,316,1089,685.2041,0,false,0.5614
1,AdjacencyMatrix,50,559,0.5000,0.4563,1208143237,V49,22,410,243.5306,0,false,1.0958
2,AdjacencyMatrix,50,626,0.5000,0.5110,3865287498,V49,168,498,349.4694,0,false,1.0438
3,AdjacencyMatrix,50,625,0.5000,0.5102,2227384863,V49,23,470,185.7143,0,false,1.4029
4,AdjacencyMatrix,50,626,0.5000,0.5110,589987228,V49,77,317,178.3061,0,false,1.2091
5,AdjacencyMatrix,50,608,0.5000,0.4963,3247275389,V49,151,441,304.3878,0,false,1.0347
6,AdjacencyMatrix,50,612,0.5000,0.4996,1609690354,V49,236,525,342.8776,0,false,1.0203
7,AdjacencyMatrix,50,621,0.5000,0.5069,4266834215,V49,3,218,144.7551,0,false,1.1988
8,AdjacencyMatrix,50,615,0.5000,0.5020,2629131980,V49,29,289,139.7959,0,false,1.0311
9,AdjacencyMatrix,50,623,0.5000,0.5086,991333945,V49,40,333,199.0000,0,false,1.0534
10,AdjacencyMatrix,50,599,0.5000,0.4890,3648419806,V49,87,407,265.3265,0,false,1.0242
11,AdjacencyMatrix,50,639,0.5000,0.5216,2010872171,V49,36,437,233.9388,0,false,1.0621
12,AdjacencyMatrix,50,632,0.5000,0.5159,373136036,V49,18,288,141.4898,0,false,1.0550
13,AdjacencyMatrix,50,593,0.5000,0.4841,3030625397,V49,26,378,124.1224,0,false,1.3429
14,AdjacencyMatrix,50,603,0.5000,0.4922,1393330462,V49,5,227,128.1429,0,false,1.0154
15,AdjacencyMatrix,50,625,0.5000,0.5102,4050407423,V49,36,381,130.7959,0,false,1.2705
16,AdjacencyMatrix,50,626,0.5000,0.5110,2412930588,V49,45,361,160.6122,0,false,1.6399
17,AdjacencyMatrix,50,606,0.5000,0.4947,775982953,V49,59,325,184.6531,0,false,1.6946
18,AdjacencyMatrix,50,612,0.5000,0.4996,3434025314,V49,16,284,152.3469,0,false,1.0255
19,AdjacencyMatrix,50,581,0.5000,0.4743,1796223679,V49,20,342,184.4286,0,false,1.0397
20,AdjacencyMatrix,50,616,0.5000,0.5029,158879344,V49,146,352,251.7755,0,false,1.1924
21,AdjacencyMatrix,50,599,0.5000,0.4890,2816234505,V49,13,293,146.1837,0,false,1.4663
